authorName,hIndex
Syam Akhil Repalle,1
Shreya Khatal,1
Einar Mykletun,1
M. Morii,1
Jason W. Clark,1
Jaeyoung Jang,1
Marcus Bowles,1
Yuxiang Ma,1
D. MacKay,1
Rong Shi,1
Xiaomin Xu,1
Christina N. Harrington,1
Cong Ding,1
L. Dawson,1
P. Radanliev,1
N. Hunt,1
H. Gjoreski,1
M. Oo,1
J. Krutzinna,1
P. Spyridonos,1
V. Augusto,1
F. Grant,1
Ermias Girma Aklilu,1
Mario Aboytes-Ojeda,1
Rania Yangui,1
Annika Kaltenhauser,1
Y. Nikoloudakis,1
Canbin Zheng,1
K. Wanichthanarak,1
Tianxiang Zhang,1
Lilit Zysman,1
Wen-Bin Zheng,1
Crystal K Parke,1
Christian Linn,1
Sehrish Shafeeq,1
Z. Zhang,1
W. Loh,1
Oswaldo Moscoso-Zea,1
K. Saranya,1
M. Deschamps,1
Alexander Erlei,1
B. Killough,1
I. Minchev,1
Shipeng Fu,1
Igor S. Masich,1
Hina A. Khan,1
Ricardo Salazar,1
M. Alessi,1
Zachary Dixon,1
Xiuting Gu,1
Katharina Bannier,1
Jiawei Mo,1
Conor John Cremin,1
N. Wainstein,1
E. Ewen,1
Yanmin Gao,1
D. Küpper,1
Christoph Kecht,1
K. Emura,1
Lisa M Parker,1
E. Dickmanns,1
D. Andres,1
Christopher J. Rhodes,1
R. K. Mazumder,1
K. Banger,1
Tingting Fu,1
Zhipeng Gao,1
Ashwin Menon,1
Bin Chen,1
Kishonna L. Gray,1
Yubin Ren,1
Mohammad Reza Mazaheri Habibi,1
I. Machado,1
Chathurika S. Wickramasinghe,1
J. Emberger,1
Anna Gogolou,1
Zhiyong Yang,1
Nam C. Nguyen,1
S. Pourmirza,1
Waddah Saeed,1
Agata Ferretti,1
Navdeep Gill,1
K. Smith,1
K. Pesinis,1
Marcelo Rosano Dallagassa,1
Li-Fang Cheng,1
Zhengrui Jiang,1
Huizhong Fan,1
G. N. Vilaza,1
S. Nagaraj,1
PhD. Ing. Marcela Bucanyova,1
Daoyuan Chen,1
S. Monga,1
Jacob Abbott,1
Sorrachai Yingchareonthawornchai,1
R. Krishnamoorthy,1
B. Teixeira,1
D. Schaudien,1
Michalis Vitos,1
K. Park,1
Dirk Weissenborn,1
H. Davis,1
François-Xavier Coudert,1
Utku Sirin,1
Meghyn Bienvenu,1
D. Ramos,1
T. Shawly,1
H. K. Gupta,1
Hafiz Ali Imran,1
Wei Wan,1
Xuanhe Zhou,1
R. Geisberger,1
P. Haase,1
Limiao Jiang,1
Ahlem Nabli,1
Y. Zhang,1
F. C. Chou,1
Kevin Ellis,1
G. Mensah,1
Maytiyanin Komkhao,1
Fangrong Zhou,1
S. Gross,1
Lisa Portmess,1
Mallikarjun Reddy Dorsala,1
Yifan Nie,1
Guoyong Zhang,1
Diana M. Carvalho,1
Xidan Song,1
Ajaya Adhikari,1
Shuhao Jiang,1
B. Dufault,1
Kostas Zoumpatianos,1
Chen-Jian Wu,1
J. Choobineh,1
Monali Sahoo,1
Guangyan Zhou,1
Praveen M. Dhulavvagol,1
Muhammad Izhar Shah,1
Sameer Kumar,1
R. Oad,1
D. Knox,1
Jickson K Francis,1
G. Garani,1
Jan Niklas Adams,1
Mohammad Aliannejadi,1
S. Mufwene,1
D. Agrawal,1
Brenden K. Petersen,1
J. Lipton,1
S. Desai,1
P.P.P.A.N.W Fikrul Ilmi R.H Zer,1
Ieee Gary A. Ybarra Member,1
M. Bilgili,1
A. Donatti,1
R. Ortale,1
U. König,1
Frank Kaptein,1
Ohad Vilk,1
Liwei Wang,1
Z. Mahmoodzadeh,1
J. Stadlmann,1
Dongyeob Han,1
Xiaochun Yang,1
Yee Jek Khaw,1
F. D. Tria,1
David Camilo Corrales,1
Giovanni Paragliola,1
Tze Meng Low,1
Karin Nelson,1
Toni Naccarato,1
D. C. Ramick,1
Wei Tan,1
Lianne Roest,1
G. Adamson,1
J. Morcos,1
Tobias Matzner,1
P. Ferraro,1
Wolfgang Kratsch,1
Dimitris Rousidis,1
Primavera De Filippi,1
Ching-Heng Lin,1
G. Kollios,1
J. Ewald,1
Yongjoo Park,1
Haishan Liu,1
Peter Deaville,1
Yuan-jie Li,1
Cheuk Chi A. Ng,1
V. Carchiolo,1
A. Salem,1
J. Herwegen,1
A. Martínez-Millana,1
D. Wei,1
T. Afriliansyah,1
R. Bezilla,1
Fumin Wang,1
S. Lee,1
Fabian Prasser,1
Lucja Kot,1
S. Moxon,1
Shaopeng Wang,1
Ashimiyu B. Durojaiye,1
Sirwa Padash,1
Xiaoyong Zhang,1
Jingbo Zhou,1
T. Vino,1
Xiao-Wei Cao,1
D. Redlich,1
Zeyu Yang,1
George Kyriakides,1
Junxiang Tan,1
Abayomi Arowosegbe,1
Qian Ma,1
Jing-gang Tang,1
H. Giggins,1
Qasim Alajmi,1
Jin Sun,1
Kiran Busch,1
Shuming Seng,1
Leonidas L. Fragidis,1
I. Wilmont,1
Lining Xing,1
Kai Xu,1
Marta Maria Koc-Januchta,1
M. Krasowski,1
Marcella Cornia,1
I. Choi,1
Ling Hao,1
F. Dechesne,1
Georgios M. Santipantakis,1
Han Liu,1
Tianshuai Li,1
Sami Ben,1
Jen-Chieh Hsueh,1
Sally A. Applin,1
D. O. Warner,1
Vraj Shah,1
Karolin Winter,1
C. Kang,1
Joshua I. Glaser,1
Indri Sriwahyuni Purba,1
Yaron Gurovich,1
Nan Jiang,1
D. Fitzgerald,1
Nengwen Zhao,1
Johannes Franke,1
Jin Yang,1
Zoi Kaoudi,1
M. Burgess,1
A. Hoffmann,1
Jiamu Bai,1
Romila Pradhan,1
Maliha Tashfia Islam,1
A. Yunita,1
Arnaud Castelltort,1
S. Hastings,1
Yunwen Lei,1
R. Heidary,1
Kim Moonhee,1
A. Latini,1
Gökhan Silahtaroglu,1
Sanjoy Sarkar,1
Zubair Saeed,1
L. Chambers,1
L. Ge,1
Wen-gang Zhou,1
É. Kleinpeter,1
Abolfazl Asudeh,1
David Alvarez-Melis,1
Minjie Wang,1
Thibaud Antignac,1
Wissem Inoubli,1
V. Cheplygina,1
D. Polit,1
Federico Tavella,1
R. Santos,1
Moh'd Alsqour,1
Beth M. Semel,1
A. Taskiran,1
Zhiming Ding,1
Charlotte Massey,1
Benjamin B. Krogh,1
Akhilesh Singh,1
Y. Singh,1
P. Carayon,1
Rafid Mahmood,1
Kush R. Varshney,1
Akshitha Vuppala,1
Rithy Meas,1
P. Kovács,1
Georgios N. Kouziokas,1
Nabiha Asghar,1
Xiaolin Liu,1
F. Hu,1
Kārlis Čerāns,1
Jian Shen,1
Anosh Fatima,1
Xuanhua Shi,1
Anna-Lena Popkes,1
Lan Liu,1
R. Greenes,1
Avi Caciularu,1
Sarida Sirait,1
L. Hollebeek,1
Suvodeep Majumder,1
P. Varma,1
A. Maccioni,1
T. Lin,1
Aunn Raza,1
Yangjun Sheng,1
Henrik Mucha,1
C. Miller,1
Yanfeng Gu,1
M. Inggs,1
Elias Molina,1
Jenny Waycott,1
E. G. Renart,1
T. Knap,1
B. Alsolami,1
Ricardo Lira,1
M. Ishii,1
Sheng-Cheng Yeh,1
S. Jaloree,1
Tae Woo Kim,1
Steve T. K. Jan,1
S. Ishita,1
J. Everett,1
Vanessa Kizzier-Carnahan,1
W. Bandara,1
M. A. Valenzuela-Escarcega,1
B. Mortazavi,1
W. Oueslati,1
Yujun Liu,1
Koustuv Sinha,1
Shi Cui,1
C. Chakraborttii,1
F. Puglisi,1
Hillol Bala,1
A. Dardzinska,1
N. Rane,1
K. C. Li,1
P. Matrenin,1
E. Soares,1
B. Kharono,1
Paul Larson,1
Reza Pourmoayed,1
Qianjun Zhang,1
Tianyi Tang,1
F. A. P. Nijhuis,1
Xiaoyang Wang,1
Dimitris Sacharidis,1
Yuqing Mao,1
Michael Turewicz,1
Kukjin Lee,1
Stephen Pauwels,1
Ritvik Budhiraja,1
Julia Hirschberg,1
Y. Alamri,1
Sebastian Bach,1
Tim Kucera,1
C. Monteleoni,1
Renata Borovica-Gajic,1
H. Herodotou,1
Devashish R. Purandare,1
Giuseppe Marra,1
Miftah Rizqullah Sudaryanto,1
Satyavrat Wagle,1
Amal Sellami,1
Joseph Chan,1
Shikder Shafiul Bashar,1
Sahika Genc,1
S. Haberman,1
Xingdong Li,1
Rishab Mitra,1
S. Setti,1
Emek Basker,1
Julio Mar-Ortiz,1
M. Calderón-Santiago,1
SK Ahammad Fahad,1
C. Mabry,1
N. Anbuchezhian,1
A. B. Pawar,1
Purnima Gupta,1
Yubo Kou,1
J. Bromseth,1
Yan-bing Liu,1
Christine Peragine,1
Jorge J. Maldonado,1
J. Nyman,1
Hyuck Han,1
Valeriia Cherepanova,1
D. Trifiletti,1
Donghui Ding,1
V. ManojKumarM.,1
Guoru Ding,1
David Beltrán-Marcos,1
Jacquene Cranna,1
Stefan Greif,1
E. Pastucha,1
K. Charvát,1
Longxu Dou,1
J. Duda,1
Tyler J. Skluzacek,1
Coline Kieffer,1
A. Policriti,1
Winda Astriani,1
U. Fredriksson,1
N. Gupta,1
Q. Garrido,1
P. Varchol,1
P. Rashmi,1
M. Wang,1
Joseph Benik,1
Bishnu Bajgain,1
Jin Fang,1
Selma Piranej,1
Yonghao Zhuang,1
M. Ng,1
Zouheir Daher,1
Xiangyu Chang,1
E. C. Considine,1
Yanhua Wu,1
S. Gentles,1
Taran Rishit Undru,1
J. Meissner,1
G. Nyamundanda,1
H. Sundell,1
Ting-Li Han,1
Weiquan Ni,1
Elena Suprun,1
R. Urata,1
G. Tavares,1
C. David,1
E. Widen,1
Diego Serrano,1
C. Svensson,1
Xixi Lu,1
M. Pourbafrani,1
O. Cetinkaya,1
Neeta Deshpande,1
Amita P. Malav,1
Megan M. Abbott,1
Dante A. Blauth,1
Chaithra N,1
Casey M. Platnich,1
V. Mukhin,1
M. Bala,1
P. Shepheard,1
L. Dugdale,1
Benjamin E. Nye,1
Abubakari Ahmed,1
Youssef M. Essa,1
StefanakisEmmanuel,1
Orest Gkini,1
Philippe Xu,1
Keeley A. Crockett,1
Mrs. I. Priya Stella Mary,1
T. Appenzeller,1
M. Kolar,1
Hugo Thierry,1
K. Stephan,1
P. Bailey,1
N. Grady,1
Sarathkumar Rangarajan,1
Simarpreet Kaur,1
M. Kahn,1
S. A. Gaggl,1
A. Farinelli,1
J. Kou,1
K. Rančić,1
A. P. Ozisik,1
Vasyl Skydanienko,1
Sannyuya Liu,1
Shruthi Ramesh,1
Tanmayee Narendra,1
Xuyang Chen,1
A. Sahoo,1
D. Spencer,1
Song-zhao Zhang,1
Diane Bouchacourt,1
Anthony Ortiz,1
Dominik D. Freydenberger,1
Zhanpei Jia,1
S. K. Lam,1
Weina Wang,1
Rebecca Eichler,1
S. Touati,1
Biqiao Zhang,1
X. Chen,1
A. Nikzad,1
Abraham G Hartzema,1
R. Roussel,1
L. F. Assis,1
F. Ventura,1
M. Manikandan,1
Qiange Wang,1
Amirah Alharbi,1
M. Kochupillai,1
J. Luis Espinoza,1
W. S. Campbell,1
Sarthak Gupta,1
R. Overdorf,1
Sachin K. Korde,1
Xu Wang,1
H. Miyoshi,1
C. T. Monk,1
Thomas Reutterer,1
Amin Mousavi,1
Najam Nazar,1
S. Mahmoudi,1
Zhijie Han,1
Yeonsoo Kim,1
Thibault Sellam,1
C. Castelluccia,1
N. Piyush,1
Taylor S. Cox,1
Daniel Cohen,1
C. Minkenberg,1
Aman Abid,1
L. Segoufin,1
Philipp Schmidt,1
Cheng Ye,1
Bruce B. Hansen,1
L. Chuang,1
Marcello D'Agostino,1
Judith Becker,1
Han-Saem Kim,1
Bob Chen,1
C. Novak,1
M. Saitoh,1
S. Su,1
S. Pemmaraju,1
M. Nealon,1
F. Padillo,1
N. Kumar,1
J. Ornstein,1
Benjamin Hilprecht,1
Florian Stertz,1
Zhao-dong Sun,1
Kyle R. Pomraning,1
P. W. Li,1
Chuanwen Li,1
G. Fore,1
Zhe Zhang,1
Sabine Gless,1
Michael E. Gardiner,1
Thomas Batroney,1
J. Powell,1
Sandhya Tripathi,1
Carl Ginet,1
Anita Goyal,1
M. N. Al-Ameen,1
Danula Hettiachchi,1
Wouter A. C. van Amsterdam,1
Rebecca R. Boyles,1
C. Goodall,1
Watson,1
Miltiadis Demetrios Lytras,1
Fatih Gürcan,1
Kaizhao Sun,1
Weiwei Qian,1
Fabrice Nolack Fote,1
Naveen Kumar,1
Kavous Salehzadeh Niksirat,1
C. R. Taylor,1
B. Gupta,1
A. Zambrano,1
Aaliyah Eaves-Leanos,1
Guoqing Chen,1
Xingxing Liu,1
Taedong Han,1
M. Mastrolilli,1
Nikolina Ljepava,1
Ilse du Preez,1
Medha Atre,1
Samuel Yeom,1
Yangyi Liu,1
Ahmed Ahmed,1
I. Paterson,1
Tong Liu,1
Y. Harada,1
Bei Li,1
Minsu Cho,1
John Paparrizos,1
Ruidong Li,1
Nayem Rahman,1
Dristi Datta,1
Monique Combrink,1
I. Davidson,1
Cheng Luo,1
Joseph D. Futoma,1
Zhiguo Zeng,1
A. Shahraki,1
A. Airola,1
Lele Wei,1
S. Cohen,1
M. Effati,1
Doireann Fitzgerald,1
L. Narduzzi,1
Mutaz M. Al-Debei,1
Martin Bauer,1
R. Hauser,1
Alexis de Rosenroll,1
Dominik Kozjek,1
Han Guo,1
Deepali Yadav,1
A. Baoutina,1
Qiwen Jin,1
Yuichi Iijima,1
Nikolaos Tziavelis,1
D. Ritzwoller,1
G. Leonardi,1
Euma Ishii,1
D. Sitsky,1
N. N. Kiselyova,1
Gemma Bowsher,1
John C. Braisted,1
Zhiyuan Dang,1
Pinar Barlas,1
Kun Zeng,1
Emily K. Mallory,1
L. C. Huang,1
Zhiwei Zhang,1
H. Rasheed,1
P. Garland,1
K. Gouda,1
Oliver Bendel,1
Elisa Ferracane,1
Elisabetta Benevento,1
Alberto Lerner,1
B. Arab,1
Guojun Wu,1
Marieke Sandker,1
J. Traub,1
Emany Sidi,1
Paolo Costa,1
Shruti B. Hiregoudar,1
A. Verhoeven,1
Riku Arakawa,1
E. Alhyasat,1
J. Boiko,1
R. Lennox,1
W. I. Yudhistyra,1
S. Jozashoori,1
Umar Aftab,1
P. Narayanan,1
Aydogan Savran,1
C. Camerini,1
Imen Azaiz,1
K. Loescher,1
Rodrigo C. Brasileiro,1
Shay Rotics,1
S. Benbernou,1
S. Sharma,1
Huadong Song,1
J. Kappelhof,1
Dr. .D.B. Pardeshi,1
Rick Homkes,1
C. Kempenaar,1
J. Grant,1
C. Dianne Martin,1
Y. Guan,1
Francesco Antoniazzi,1
Vance Chiang-Chi Liao,1
H. Guner,1
M. Pham,1
Mari Tsuruwaka,1
A. Burke,1
D. Petkovic,1
N. Smale,1
Richard Hobeck,1
Petra Perner,1
Jianbang Wang,1
R. Kumar,1
W. Lu,1
N. Mantel,1
Ademar Crotti Junior,1
O. Dumitrescu,1
Noelle Brown,1
Hao Huang,1
Muhammad I’tikafi Khoirul Haq,1
Zhaohui Guo,1
Cristina White,1
Max Guangyu Li,1
Fengze Liu,1
Sebastian Kruse,1
Kristen Vaccaro,1
Reuben Feinman,1
Denis Huber,1
Thompson Chengeta,1
Md Imtiaz Rashid,1
Yangjun Ou,1
Abdulrhman H. Al-Jebrni,1
T. Veinot,1
Waleed Abo-Hamad,1
Qi Liu,1
Tomasz Korol,1
Ali Haskins Lisle,1
Richard A. Lynch,1
Carsten Binnig,1
Toufique Ahmed,1
Mingqiang Xu,1
A. Magner,1
M. C. Elish,1
Karen L. Boyd,1
D. Peiris,1
Michael I. Klein,1
Chanmin Kim,1
P. Ravindra,1
Kai-Uwe Ricke,1
Oscar Tamburis,1
U. Ayesta,1
J. Proudfoot,1
Andrea Farruggia,1
Xiu-Shen Wei,1
J. T. Marquínez,1
Tracey A. Wilkinson,1
C. Diamantini,1
M. M. Huda,1
Yi Tay,1
Derek Hoiem,1
M. Durante,1
Jasmijn du Long,1
U. Jayaraman,1
Faisal Alkhateeb,1
M. Cherubini,1
Yan Lu,1
Md. Tanvir Alam,1
F. Hassanpour,1
Lokesh Gundaboina,1
Jeffrey Sheldon,1
Michael Scholz,1
D. Liberati,1
R. Lusch,1
Dominik Janssen,1
Jonathan M. Spring,1
Z. Khan,1
Beom Heyn Kim,1
J. Alarcón,1
Ferdinand Greiss,1
Hansol Choi,1
M. Ghassemi,1
E. Tonkin,1
T. Lindow,1
G. Erion,1
G. Krishnan,1
G. Chidziwisano,1
Mustafa Çagatayli,1
Cyril Galitzine,1
N. Stricker,1
Pranjal Gupta,1
Selina Demi,1
Martijn Millecamp,1
James Sorace,1
G. Fici,1
Javier González,1
E. Tello-Leal,1
N. Berkman,1
Milad Ramezankhani,1
Bryan H. Wodi,1
Mark D. Woollam,1
Luis González Ares,1
Kornél Czimber,1
Halley Ruppel,1
Pattara Sukprasert,1
Yen-Cheng Chiu,1
J. Horn,1
P. Jovanovic,1
Bilal Qureshi,1
Gao Cong,1
Rihab Idoudi,1
C. Chichester,1
Vadim Denisov,1
Y. Shou,1
K. J. Thomas Craig,1
A. Martani,1
Philip M. Stanley,1
P. Ha,1
David Aguilera,1
F. Castro,1
Vandna Dahiya,1
Thanh Tran,1
Suraj Nair,1
M. Caporuscio,1
Juraj Mosko,1
M. Markus,1
Namgyu Kim,1
Zhicheng Zhou,1
Christian Aebeloe,1
Francesco Chiariello,1
Victor Marudut,1
Yufika Sari Bagi,1
Adrian Rebmann,1
E. Dadios,1
Ruina Yang,1
Christoph Pinkel,1
Zengfeng Zeng,1
D. Iakovidis,1
A. VandeVusse,1
Karel Gutiérrez‐Batista,1
A. H. Lipkus,1
Robert F. Lusch,1
L. Nieto-Barajas,1
Ayat Fekry,1
M. Maddineshat,1
Monu Bhagat,1
Mouzhi Ge,1
Macarena Sánchez‐Izquierdo,1
F. Birrer,1
Agata Blasiak,1
L. Loke,1
Kaïs Khrouf,1
Luke Stark,1
Shijia Gao,1
Ivan Andonovic,1
X. Ding,1
Debopam Das,1
S. Hlongwane,1
T. Griffin,1
S. Steinhubl,1
Takuro Yonezawa,1
D. Charles,1
Chunbok Lee,1
E. Begoli,1
W. Zafar,1
Baris Bülent Kirlar,1
K. Lin,1
Liviu P. Dinu,1
D. Messina,1
T. Pope,1
Monika Zalnieriute,1
The Lancet Digital Health,1
M. Thelwall,1
Chunxi Guo,1
Roma Patel,1
R. Neira,1
Z. Bao,1
D. Searls,1
J. Cubero,1
Sangwon Lee,1
Sangeeta Gupta,1
Panagiotis Drakoulogkonas,1
Francesc Pedro,1
Junyi Xu,1
David J. Odgers,1
Ying Ji,1
Xinzhi Wang,1
J. Habel,1
Mathilde Boltenhagen,1
Quanqi Hu,1
J. Cole,1
S. Dahlhauser,1
N. Vetrekar,1
Dongqing Zhu,1
Janet Davis,1
John Venable,1
Anbuchezhian Nattappan,1
Meekyung Min,1
B. Luke,1
st Mulyati,1
Fengling Wang,1
Jonathan Will,1
Zirije Hasani,1
Karina Vida,1
B. Lee,1
Xiaoning Qian,1
S. Montero,1
Tomasz Pawliszak,1
Daniel Innerarity,1
A. Feizi,1
Chelsea Batavia,1
Peter Buwert,1
Aulia Fitrul Hadi,1
J. Clement,1
A. Chortaras,1
Andrea Rosà,1
Jennifer Pearson,1
Amitava Das,1
Chuan-Chi Lai,1
Alireza Naghizadeh,1
Erxiang Chen,1
Rinu Sathyan,1
Pengfei Chen,1
T. Abdelaziz,1
A. Rawat,1
H. Nickerson,1
Anna Wiedemann,1
Lixin Fan,1
Jiabin Liu,1
Hugues Labarthe,1
Sina Zulkernain,1
M. Farsi,1
Sonal Jain,1
Matthew I. Black,1
Nazneen Rajani,1
S. Polykalas,1
Robert Coop,1
Vaishnavi Pawar,1
S. Langlois,1
Fahad Pervaiz,1
Ashwani Kumar,1
L. Okumura,1
J. Gottmann,1
L. Lys,1
D. Bearden,1
K. Olsen,1
V. Kaushik,1
D. Karpf,1
Kai Yang,1
R. Das,1
Oleksandra Yeremenko,1
G. T. Berge,1
Xin Tan,1
Liang Zhou,1
Chuan Lei,1
W. Bonney,1
Ming-Hui Wen,1
Leon Anavy,1
Saba Sultan,1
Bin Gu,1
E. Bertino,1
Selee Na,1
D. Coudy,1
Amin Allam,1
Dominik Scheinert,1
L. Vinhas,1
W. Trick,1
M. Dalgleish,1
Vivek Sharma,1
J. Zheng,1
Qirui Jiao,1
K. Aggour,1
Maryam Pishgar,1
M. Torabi,1
Jesús Peral,1
K. Ellis,1
J. Oliver,1
Ranze Xie,1
E. J. Laugier,1
A. Paton,1
N. Neeraj,1
S. Ramachandran,1
Yura N. Perov,1
Bongjin Lee,1
F. M. Kasie,1
Zhong‐Xia Wang,1
Pablo Aparicio-Ruiz,1
Rafael Pinot,1
Isak Potgieter,1
A. Almeida,1
Wolfe Anderson,1
W. M. Kong,1
S. Qiao,1
Nandita Tripathi,1
R. Iacob,1
Yutong Shao,1
Gunjae Yoon,1
K. DeTienne,1
Wenxiang Chen,1
T. Härder,1
Balagopal Ramdurai,1
A. Akmaludin,1
Raouf Bouhali,1
C. Epple,1
R. Chapman,1
E. Podivinsky,1
Mesfin F. Woldmariam,1
Victor Vaquero,1
Theofanis P. Raptis,1
C. Dong,1
Carlos J. Rivera-Rivera,1
Ohno-machado Lucila,1
Michael M. Segal,1
Kimon Deligiannis,1
Maciej Chlebus,1
Chao Niu,1
Chuang Wang,1
T. M,1
G. Fletcher,1
Eli Cortez C. Vilarinho,1
S. Coe,1
Á. Borrego,1
MD Mph Maya Dewan,1
S. Reder,1
Qifa Xu,1
A. Fabre,1
Samuel T. Thiele,1
Elis Kulla,1
Calvin C. Daniels,1
Houjun Tang,1
Davinder Paul Singh,1
Lihi Raichelson,1
M. D. Wit,1
Jan Finis,1
R. Oldfield,1
Ron Haskins,1
M. Sandeep Kumar,1
Jin Xing,1
A. Blackwell,1
Björn Agaton,1
Kittur P. Kibiwott,1
Ivan Donadello,1
K. Smit,1
A. Serkov,1
D. Mindell,1
K. Venkatesan,1
Sarah Rüller,1
Haihui Shena,1
Huai Bao aka H. B. Dhawa,1
J. A. Ovi,1
B. Feng,1
Abraham Gonzalez,1
Jie Ji,1
Karën Fort,1
O. Sarumi,1
Z. Shams,1
Mara Kirdani-Ryan,1
T. Cerquitelli,1
H. Bunn,1
Wei-Ju Chung,1
Wanli Shi,1
Sridhar Dasani,1
Toshifa Hussain,1
Wenyuan Wang,1
Hao Zhang,1
Prezza Nicola,1
He S Yang,1
Johan Chrisnata,1
H. Dehne,1
Andrew R. Post,1
Cayley Macarthur,1
Javier Cózar,1
Mark Bentley,1
Edson Filisbino Freire da Silva,1
Mark T. Keane,1
Jaydeep Chakraborty,1
Aditya Narayan Ravi,1
M. Lotan,1
S. UllasB,1
H. Crompton,1
Aneesha Singh,1
P. Brantingham,1
Weigang Wu,1
Minghan Chen,1
T. Andersson,1
Asef Pourmasoumi,1
Sangman Kim,1
Z. Zou,1
R. C. Gerkin,1
P. Cornu,1
J. Hotz,1
G. Moustakides,1
Steven N. Hart,1
Tobias Grubenmann,1
C. Vidal,1
Jesús García-Galán,1
L. Baert,1
Anna Giovanella,1
Ye Wei,1
A. Pawloski,1
Erik Daniel,1
Eojin Yoo,1
C. Ng,1
E. Kluge,1
Ursula Garzcarek,1
Ramesh Naidu Laveti,1
Cong Zhang,1
Feifei Hang,1
Shubhadip Mitra,1
W. Sermeus,1
Kenneth S. Bøgh,1
J. Pinggera,1
A. Svensson,1
J. R. Maestre-Rendon,1
Jonathan Lajus,1
Rajas Bansal,1
Sergio Hernández,1
M. Geremek,1
M. L. Wu,1
W. Nardin,1
M. Attinasi,1
J. Blomer,1
Shangzhen Song,1
Y. Sheng,1
A. Singla,1
Daniel Deutch,1
Anna I. Christie,1
Chenxue Yang,1
Shruti Kasera,1
Ricardo Gonçalves,1
Julie Jarzemsky,1
E. Haryono,1
Kirill Smelyakov,1
Jella Pfeiffer,1
Keyu Yang,1
Étienne Scholly,1
T. Azizzadeh,1
K. Aberer,1
Imane Ballouki,1
P. Bizarro,1
M. Wardle,1
J. Mirkovic,1
Raymond Turner,1
Priscila Engiel,1
Tatsuya Ohno,1
I. Prokopenko,1
Sönke Knoch,1
T. Tran,1
Jiashi Feng,1
G. G. Muscolo,1
Naman Agarwal,1
Tian Cai,1
W. Chu,1
S. Montani,1
Judah Zammit,1
Yiying Yang,1
Poornima V,1
Sagheer Khan,1
Junhai Zhai,1
Yufeng Pei,1
Moustafa Walaa Eldin,1
Wenqing Chu,1
P. Resnick,1
Jamie McCusker,1
Wanzeng Kong,1
Dr. R. Krishnamoorthy,1
Eddy C. Borera,1
Gauri Endait,1
Hang Yu,1
Benjamin Zapilko,1
Andres Campero,1
Afsaneh Sadremomtaz,1
Earl Von F. Lapura,1
Shiva Shabaninejad,1
Martin Kabierski,1
D. Guston,1
C. Ramos,1
Changbin Liu,1
Pratyusa Mukherjee,1
Lubna Razaq,1
Qishan Yang,1
Thomas Palomares,1
Xun Wang,1
C. Olaru,1
Dan Li,1
James Z. Wang,1
Chien-Cheng Chen,1
R. Sherkat,1
Ashish Agarwal,1
Soujanya Ponnapalli,1
M. Cuggia,1
A. A. Bawadikji,1
Husne Ara Rubaiyeat,1
Farad Rafique Jusob,1
Yiru Chen,1
Claudia Barberis,1
Emmaline Drew Eliseev,1
Ardjan J. van der Linden,1
Qiang Kou,1
Ayako Fujimoto,1
G. Adde,1
Ahmad Abdullah Alqarni,1
Zhicheng Yin,1
Shuang Hao,1
Xin Nie,1
E. Tsolaki,1
Sarah Benjelloun,1
Doan Van Ban,1
Michael Kolisnyk,1
S. Barve,1
Jizhou Lu,1
Y. Averyanova,1
Martin Spann,1
W. Firgiawan,1
Haiqing Yang,1
I. Daniyan,1
Qian Lin,1
Angelina,1
A. S. Fakharudin,1
Eleni-Laskarina Makri,1
R. Montagud-Martínez,1
E. Gent,1
Hongsheng Li,1
Saad Ahmed Dheyab,1
Harold Morick,1
Amir Hedayati-Mehdiabadi,1
P. Tiňo,1
F. T. de Dombal,1
Yiyun Chen,1
Ita Erliyani,1
Sven Weinzierl,1
Weekit Chomyat,1
J. Tyrychtr,1
Christopher M. Bell,1
Florence Ettori,1
Peter Snyder,1
H. Ten Have,1
M. Seddiqui,1
Mahdi Tayarani Najaran,1
Nick Ballou,1
M. Stark,1
I. Lerner,1
D. Suh,1
M. A. Jos'e,1
G. Castellano,1
Hwayong Jung,1
M. Orlov,1
Marius Claudy,1
L. Aeschbach,1
Pengcheng Zhang,1
Shuang Wang,1
Hengjia Wei,1
R. Ogundokun,1
Thorsten Liebig,1
Angelina Wang,1
H. Yarahmadi,1
Ryosuke Nakadai,1
A. Sayqal,1
Belinda Barnet,1
Tomer Sagi,1
Fatima-Zahra Benjelloun,1
M. Dazzi,1
Junsu Yu,1
R. Gurunath,1
Baden Delamore,1
Kevin Jahnke,1
Ammar Dawabsheh,1
Junjie Zhang,1
Clement A. Adebamowo,1
Zhu Jian-min,1
Chun Zhao,1
Hugo De Oliveira,1
Flasteen Abuqabita,1
C. MacKay,1
Janin Koch,1
Susan P. Williams,1
Balint Herdovics,1
Simon Remy,1
Thomas Vogelgesang,1
Erwan Moreau,1
Emmanuel Lourie,1
E. P. Valentini,1
Matthew Kopec,1
A. Gallagher,1
V. S S,1
S. Boriah,1
B. Alinia,1
Samuel López,1
Asma Lamani,1
Fahd Sabry,1
Christoph Thuemmler,1
R. Ko,1
Márta Sobocinski,1
Prachi P. Trivedi,1
Louise Beltzung,1
K. M. Shakirov,1
Y. Weng,1
V. Paul,1
P. D. Nath,1
Ada Bagozi,1
Zuozhi Wang,1
K. Blomberg,1
Jimmy Armas,1
Dae Jun Ahn,1
N. K. Darwante,1
Dan Liu,1
Giridhar Maji,1
