proceedingId,conferenceName,year,venue,city,edition
de33857b-b546-4a7e-b38d-ddaf4033d22c,"International Conference on Computation, Automation and Knowledge Management (ICCAKM)",2023,Swiss Federal Institute of Technology,Zurich,3
e9796014-917f-411c-b874-7d6b9935d638,International Conference on Computational Collective Intelligence,2016,Korea Advanced Institute of Science and Technology,Seoul,1
2fd80b70-b122-4229-a996-d676bbba079e,International Conference on Computational Collective Intelligence,2021,Imperial College London,London,6
bb7c4063-89c9-4de0-bd4d-a57f1b7fab7e,International Conference on Computational Intelligence and Communication Networks,2021,Berkeley,San Francisco,1
f148e734-bd0a-4605-9d30-adeb1e7c8477,International Conference on Computational Intelligence and Software Engineering,2010,Berkeley,San Francisco,1
fe12d3b7-7c42-409e-ad25-d9bfdeb7955d,International Conference on Computational Linguistics,1982,Northwestern University,Chicago,1
b8d7255c-43d1-4ead-9602-4f284f56c01c,International Conference on Computational Linguistics,1994,University of New South Wales,Sydney,13
0b2cb430-069d-4ecd-bd1d-644b89f9e4d0,International Conference on Computational Linguistics,1996,University of Waterloo,Toronto,15
43f09f04-8264-436a-9799-96b6e3452421,International Conference on Computational Linguistics,2000,ETH Zurich,Zurich,19
4a3cc6ae-022c-44e6-b46a-feb71f334567,International Conference on Computational Linguistics,2002,University of Oxford,London,21
e76800f2-6c96-4366-8926-8421062feaa5,International Conference on Computational Linguistics,2004,Illinois Institute of Technology,Chicago,23
18920e03-a220-4e71-ab63-3dc4390aee06,International Conference on Computational Linguistics,2010,VU Amsterdam,Amsterdam,29
7574da89-af5c-4db6-8cf1-d308c05d1667,International Conference on Computational Linguistics,2012,Charité - Universitätsmedizin Berlin,Berlin,31
49d6db85-c199-4975-8066-94be615b9947,International Conference on Computational Linguistics,2014,University of New South Wales,Sydney,33
15f7ab77-61e8-4fbf-b761-7a260847b734,International Conference on Computational Linguistics,2016,Wageningen University,Amsterdam,35
147492dc-3451-4acb-8a47-2366d6042e07,International Conference on Computational Linguistics,2020,Massachusetts Institute of Technology,Boston,39
d1603112-d764-4e99-bbae-17220c7d9a04,International Conference on Computational Linguistics,2022,Nanyang Technological University,Singapore,41
deee076d-6f09-4e17-acd7-13979817bfca,International Conference on Computational Logic,1993,University of Oxford,London,1
1cd2c985-a51f-41a4-9ddd-a1b34edc547e,International Conference on Computational Logic,1995,Columbia University,New York,3
555dcbc7-fc71-4828-8f5a-4f312de4b724,International Conference on Computational Logic,1996,University of Waterloo,Toronto,4
578d6ade-0e1b-463d-8221-785d41378db6,International Conference on Computational Logic,2000,Northeastern University,Boston,8
4a4f3888-2ec4-4911-960f-8c15a82344e7,International Conference on Computational Logic,2004,Stanford University,San Francisco,12
9f1c4d82-446b-44bc-81ef-6e05f9365e92,International Conference on Computational Logic,2008,Swiss Federal Institute of Technology,Zurich,16
b7b8546f-0054-467b-94cd-2f2285d7db81,International Conference on Computational Logic,2012,Ryerson University,Toronto,20
e833525a-2073-41a6-99f8-4d63f00829a4,International Conference on Computational Logic,2020,Swiss Federal Institute of Technology,Zurich,28
ce6c5fdc-91b1-43eb-bde1-de1856db0b94,International Conference on Computational Logic,2022,ETH Zurich,Zurich,30
e80a5b8f-a9da-491b-b21d-8a6a4b161929,International Conference on Computational Photography,2011,University College London,London,1
250792dd-709d-4005-88ef-9c86aba9aed1,International Conference on Computational Science & Intelligence and Applied Informatics,2018,Swiss Federal Institute of Technology,Zurich,1
602ad542-78da-4704-b2cb-b78a2ce5aafd,International Conference on Computational Statistics,2010,Technical University of Berlin,Berlin,1
2dca107f-d4dd-487d-8bbc-f048becc24f6,International Conference on Computer Aided Design,2023,Technical University of Berlin,Berlin,1
22b4820d-04af-4f06-b968-3fbae8f938eb,International Conference on Computer Aided Verification,2017,Sorbonne University,Paris,1
ff9e590a-a902-4bb0-be20-a9ddbe63864d,International Conference on Computer Communications and Networks,2017,Delft University of Technology,Amsterdam,1
96d33fc8-9a53-4cab-9030-7999f2a182cb,International Conference on Computer Communications and Networks,2019,Paris-Saclay University,Paris,3
1c5cd194-856b-4629-a537-17204f946216,International Conference on Computer Graphics and Interactive Techniques,1996,Humboldt University of Berlin,Berlin,1
9cf486bc-c5fe-434c-be97-7cc79fc14c69,"International Conference on Computer Graphics, Visualization, Computer Vision and Image Processing, International Conference on Big Data Analytics, Data Mining and Computational Intelligence and International Conference on Theory and Practice in Modern Computing",2020,Delft University of Technology,Amsterdam,1
011153a5-6b7a-4cdf-9ebd-840726a2df88,International Conference on Computer Information Systems and Industrial Management Applications,2015,University of Zurich,Zurich,1
28631b0c-df06-4225-a940-d55ace5b92d6,"International Conference on Computer Networks, Big Data and IoT (ICCBI )",2019,Sciences Po,Paris,1
cb912d3d-cf84-4496-92b3-40afc1bf589a,International Conference on Computer Research and Development,2010,King's College London,London,1
49989e61-4b05-4e4e-839c-3aad8db996ef,International Conference on Computer Science and Computational Intelligence,2018,Singapore Management University,Singapore,1
722fd658-3759-49be-be4c-e32dc9704652,International Conference on Computer Science and Computational Intelligence,2019,Imperial College London,London,2
37a0f4aa-af47-45fd-9bce-a6a297224c96,International Conference on Computer Science and Engineering (UBMK),2017,Northwestern University,Chicago,1
777023e0-0208-4c31-9355-2d9c2afbe723,International Conference on Computer Science and Information Technologies,2022,ETH Zurich,Zurich,1
334094bf-7b84-4d7d-b8be-9671bb2e5864,International Conference on Computer Supported Cooperative Work in Design,2010,Yonsei University,Seoul,1
ca39e31c-4882-45c4-a6b5-acb9d373b43e,International Conference on Computer Supported Cooperative Work in Design,2019,Cornell Tech,New York,10
71af278d-b1b2-468b-a93c-2738edfc8285,International Conference on Computer Supported Education,2023,Illinois Institute of Technology,Chicago,1
d66fb5a4-abc5-42e1-b7cd-ee1727544b8b,International Conference on Computer Vision,1990,VU Amsterdam,Amsterdam,1
828b8c26-cc05-4bcc-8026-39ebddd54c2e,International Conference on Computer Vision (IEEE Cat. No.98CH36271),1998,"University of California, San Francisco",San Francisco,1
d9d3f35a-583e-4fa5-98dd-a51156e12c57,International Conference on Computer and Information Technology (ICCIT),2012,Keio University,Tokyo,1
01768ff4-fecc-4e65-9371-69bc20fddb4a,"International Conference on Computer, Communications, and Control Technology (I4CT)",2014,University of Sydney,Sydney,1
021c6bee-f7da-4a54-8ec8-663c346a79f4,"International Conference on Computer, Control, Informatics and its Applications",2013,San Francisco State University,San Francisco,1
9b041ff6-c4fd-40bf-979c-1d4605a5e3aa,"International Conference on Computer, Control, Informatics and its Applications",2015,Waseda University,Tokyo,3
9b660225-1e16-43ff-aa9c-47f40e62e11e,International Conference on Computing Communication Control and automation,2018,Korea Advanced Institute of Science and Technology,Seoul,1
eb553ae0-d7cc-40a3-9f46-ba5b5d215c0c,International Conference on Computing Communication and Networking Technologies,2013,National University of Singapore,Singapore,1
89587472-25c1-4a4c-ad8a-68ea2963a86f,International Conference on Computing Communication and Networking Technologies,2019,Free University of Berlin,Berlin,7
9ec6c026-f76a-4e50-b0e9-a5db58868a18,International Conference on Computing Communication and Networking Technologies,2020,New York University,New York,8
f9f0e5b3-0fc4-4f68-adf7-9089d25054a5,International Conference on Computing Communication and Networking Technologies,2021,Singapore Management University,Singapore,9
caf0e132-c64a-431c-92cb-5d0057286767,International Conference on Computing Communication and Networking Technologies,2023,Peking University,Beijing,11
684aa62d-016b-4f40-8292-9fdca6a2f4bd,International Conference on Computing and Communication Systems (I3CS),2023,Harvard University,Boston,1
4a9d54bb-a9b1-463e-94a2-2abff9be289f,International Conference on Computing and Communication Technologies for Smart Nation (IC3TSN),2017,Boston University,Boston,1
e4d8fb55-704e-4f1f-861a-bd3890d30f71,International Conference on Computing and Convergence Technology,2010,Keio University,Tokyo,1
7dfa65b0-3411-48bf-a42f-71712e55dffc,International Conference on Computing for Sustainable Global Development,2016,University of Technology Sydney,Sydney,1
651bdadb-3bb8-4c23-97b2-d9eab0fee206,"International Conference on Computing, Communication and Automation",2016,VU Amsterdam,Amsterdam,1
f02bc02e-ee91-4273-976f-9eabb836bbe8,"International Conference on Computing, Mathematics and Engineering Technologies (iCoMET)",2018,Nanyang Technological University,Singapore,1
d9b505e2-29e7-4395-9d2b-0271e6de2859,"International Conference on Computing, Power and Communication Technologies (GUCON)",2018,Humboldt University of Berlin,Berlin,1
f47c853c-dff8-4aa0-958f-9750420f3a3a,International Conference on Conceptual Modeling,1998,Cornell Tech,New York,1
705e8a89-eb7e-404e-be88-663c68aea184,International Conference on Conceptual Modeling,2001,Beijing Normal University,Beijing,4
b63b336b-10f3-4731-9162-0194a2f38695,International Conference on Conceptual Modeling,2005,Harvard University,Boston,8
754373df-bb3f-4b94-9ead-381c5caa5438,International Conference on Conceptual Modeling,2009,Swiss Federal Institute of Technology,Zurich,12
f6cc704e-e52f-4a88-845a-94ec0d73a9fa,International Conference on Conceptual Modeling,2011,Imperial College London,London,14
d29f8fbe-af42-4025-bfff-9d4d804c377f,International Conference on Conceptual Modeling,2012,City University of New York,New York,15
4c493eb3-5881-46f3-a662-e10f7dcfe7fa,International Conference on Conceptual Modeling,2014,University of Sydney,Sydney,17
a0ac9c0c-404e-443e-8c65-32e80993f51d,International Conference on Conceptual Modeling,2015,Swiss Federal Institute of Technology,Zurich,18
320c5bbb-fd21-4477-975a-01255b763dfd,International Conference on Conceptual Modeling,2016,New York University,New York,19
07cdae50-db55-4a65-aa55-cfbc318b4482,International Conference on Conceptual Modeling,2017,Singapore Management University,Singapore,20
cc07adef-8135-44e1-9963-30f171d17984,International Conference on Conceptual Modeling,2018,City University of New York,New York,21
916660cc-9b05-4dda-bfa8-1f3f6926d113,International Conference on Conceptual Modeling,2019,King's College London,London,22
476f6db5-f2c6-4c27-a489-52b329522d8c,International Conference on Conceptual Modeling,2020,National University of Singapore,Singapore,23
fe08fe95-9e26-4529-a5cc-60c7782ddc2c,International Conference on Conceptual Modeling,2022,University of Waterloo,Toronto,25
83d619c9-8155-46d4-8b85-eb30fb2ece08,International Conference on Conceptual Structures,2013,Boston University,Boston,1
3b541360-2af7-418a-9c3e-f6e3a56628de,International Conference on Conceptual Structures,2016,Yonsei University,Seoul,4
9bc387d8-9ef3-4961-b65a-32eb184313e9,International Conference on Conceptual Structures,2019,Waseda University,Tokyo,7
01587767-e3ce-4519-bfd8-a5441b839687,International Conference on Concurrency Theory,2001,Macquarie University,Sydney,1
f8a90ec9-66f0-4cbd-a69b-64b03e731775,International Conference on Contemporary Computing,2013,Yonsei University,Seoul,1
ad1edddc-0dae-4527-abb7-901652b43117,"International Conference on Control, Decision and Information Technologies",2017,Sciences Po,Paris,1
07b794fd-5158-4b24-ba08-db2c5649ed82,International Conference on Conversational User Interfaces,2023,Seoul National University,Seoul,1
d3261d55-8a2e-4504-a1dd-781414c6b74a,International Conference on Cooperative Information Systems,2000,"University of California, San Francisco",San Francisco,1
ba6af39f-341a-4027-b93d-b443e1598f9f,International Conference on Crowd Science and Engineering,2014,Korea Advanced Institute of Science and Technology,Seoul,1
9c26faad-fde1-4688-9afb-a07594736c86,"International Conference on Cryptography, Security and Privacy",2019,Harvard University,Boston,1
5204bfa1-05f6-4978-89f1-b8f9c9337a2c,International Conference on Cryptology in Africa,2010,Boston University,Boston,1
419bb0e0-372b-4a38-ba51-76078b1b60cb,International Conference on Current Research Information Systems,2017,Peking University,Beijing,1
dffc9a99-d38e-4e5b-a5d5-51b7314a4bcf,International Conference on Cyber Physical Social Intelligence (ICCSI),2021,Stanford University,San Francisco,1
fe449ae0-9d65-41a5-b668-9166f4081ede,International Conference on Cyber and IT Service Management (CITSM),2017,University of Chicago,Chicago,1
44486d3c-9c0b-4b93-9f69-3d35b06ad31f,International Conference on Cyber and IT Service Management (CITSM),2019,King's College London,London,3
1acf12b1-bf7a-43a6-ab06-d58744f5cc68,International Conference on Cybernetics and Intelligent System (ICORIS),2020,Nanyang Technological University,Singapore,1
cbc3d541-5d5f-406b-9836-8ebbf301f1c3,International Conference on Data Engineering,1990,Cornell Tech,New York,1
ca53adaf-6765-41b4-8b19-79f7686c52d2,International Conference on Data Engineering,1995,Cornell Tech,New York,6
102ef4c9-649f-4abc-bf2a-b5c9fe6168de,International Conference on Data Engineering,1996,Keio University,Tokyo,7
47c8cb4d-7fe3-445f-b9cc-83b6689f134e,International Conference on Data Engineering Workshops (ICDEW'06),2006,Illinois Institute of Technology,Chicago,1
34551e85-d797-4955-8303-ad3408a7c8f1,International Conference on Data Mining,2009,Imperial College London,London,1
a2d499d2-f1ac-4d34-a98a-fb8dcf26e6ab,International Conference on Data Mining Workshops (ICDMW),2020,Loyola University Chicago,Chicago,1
9ca76dff-7fd9-47d2-a7dd-956e20f72217,International Conference on Data Mining Workshops (ICDMW),2021,"University of California, San Francisco",San Francisco,2
